MUN,ZONA,SECAO,ESTADO,MUNICIPIO,LOCAL,URNA,SERIEFC,DHCARGA,CODCARGA,DHABERTURA,DHENCERRAMENTO,ELAPTOS,ELCOMPARECIMENTO,LULA,BOLSONARO
34355,50,315,BA,CANSANÇÃO,1392,1224840,AD805224,20220921T175400,140449039514593762262809,20221002T080001,20221002T205005,398,354,284,52
34398,144,122,BA,CARDEAL DA SILVA,1066,1223557,1183EFA8,20220928T105700,794060240401319376710620,20221002T080001,20221002T190040,406,315,273,16
34398,144,127,BA,CARDEAL DA SILVA,1066,1279338,1183EFA8,20220928T110300,066787061328964463997974,20221002T080001,20221002T182635,402,300,259,21
34398,144,130,BA,CARDEAL DA SILVA,1066,1222832,1183EFA8,20220928T110900,884969185810204707841833,20221002T080001,20221002T180850,397,296,252,26
34398,144,78,BA,CARDEAL DA SILVA,1066,1298484,1183EFA8,20220928T102600,390020768561576520880829,20221002T080001,20221002T190142,411,324,266,23
34398,144,79,BA,CARDEAL DA SILVA,1066,1330138,1183EFA8,20220928T114000,400121401562454591608895,20221002T095000,20221002T190019,410,304,250,23
34436,66,106,BA,CASA NOVA,1490,1193080,1DEBEB3F,20220927T102600,392347146957488372849608,20221002T080001,20221002T202851,377,330,256,58
34436,66,120,BA,CASA NOVA,1562,1047857,BFF92AE5,20220927T114800,210529441168734972727452,20221002T080001,20221002T185659,346,314,284,24
34436,66,122,BA,CASA NOVA,1600,1021070,BFF92AE5,20220930T152000,240832694171947045927480,20221002T080001,20221002T211356,410,350,291,41
34436,66,127,BA,CASA NOVA,1708,1010579,BFF92AE5,20220927T122100,493357496296454624037922,20221002T080001,20221002T213030,407,346,268,43
34436,66,130,BA,CASA NOVA,1643,1025598,19C2F2B6,20220927T082100,331741631555886126683893,20221002T080001,20221002T200431,400,311,266,31
34436,66,201,BA,CASA NOVA,1872,1025725,19C2F2B6,20220927T101100,261034551848912405294913,20221002T080001,20221002T192130,345,291,260,15
34436,66,206,BA,CASA NOVA,1813,1015027,DF2D0C2E,20220927T104100,382246228805309925934412,20221002T080001,20221002T192014,378,327,250,50
34436,66,238,BA,CASA NOVA,2020,1019780,ERROR,20220927T094000,604468879843376442619338,20221002T080311,20221002T210949,374,322,301,18
34436,66,239,BA,CASA NOVA,2046,1047189,ERROR,20220927T094600,523660904435717843876349,20221002T080001,20221002T185907,364,280,250,16
34436,66,88,BA,CASA NOVA,1430,1048606,1DEBEB3F,20220927T083600,917599351209903359213232,20221002T080001,20221002T203953,412,341,261,42
34533,158,32,BA,CHORROCHÓ,1112,1763542,E2E389D5,20220921T164700,279159707553730649093429,20221002T080001,20221002T173053,383,306,261,29
34533,158,72,BA,CHORROCHÓ,1112,1759743,E2E389D5,20220921T191500,935725640719311864895317,20221002T080005,20221002T183326,376,305,250,27
34533,158,83,BA,CHORROCHÓ,1112,1771653,E2E389D5,20220921T192800,814513704907497824887365,20221002T080001,20221002T175911,374,318,269,35
34550,82,160,BA,CÍCERO DANTAS,1287,1257379,628664F3,20220928T094300,410019926121481054010153,20221002T080001,20221002T193210,422,342,273,59
34614,61,134,BA,COCOS,1180,1657864,45AD02AD,20220927T153900,127065863955065179480594,20221002T080639,20221002T193516,387,327,283,34
34630,108,105,BA,CONCEIÇÃO DA FEIRA,1074,1824034,E6E318DA,20220927T120200,529649164489373207080624,20221002T080001,20221002T173817,379,301,250,16
34630,108,110,BA,CONCEIÇÃO DA FEIRA,1104,1766834,E6E318DA,20220927T124200,469043624983677376994231,20221002T080001,20221002T190807,385,317,270,25
34630,108,111,BA,CONCEIÇÃO DA FEIRA,1104,1769190,E6E318DA,20220927T124900,469043735783163762724189,20221002T080001,20221002T182254,378,308,257,33
34630,108,112,BA,CONCEIÇÃO DA FEIRA,1210,1796065,E6E318DA,20220927T125800,671164058904391291334190,20221002T080001,20221002T180849,408,346,289,25
34630,108,113,BA,CONCEIÇÃO DA FEIRA,1120,1760594,E6E318DA,20220927T130500,297326782366461988895672,20221002T080001,20221002T180745,421,355,286,42
38857,108,114,,,1120,1767318,1D215CC3,20220927T212900,947391948535422777370015,20221002T084628,20221002T204647,421,349,269,54
34630,108,116,BA,CONCEIÇÃO DA FEIRA,1155,1766177,E6E318DA,20220927T132600,792376610416211659121241,20221002T080001,20221002T183927,418,357,284,33
34630,108,117,BA,CONCEIÇÃO DA FEIRA,1147,1766072,E6E318DA,20220927T133800,640861573701292447132078,20221002T080001,20221002T192836,408,317,254,37
34630,108,122,BA,CONCEIÇÃO DA FEIRA,1147,1837339,E6E318DA,20220927T141500,398336843576761348069990,20221002T080001,20221002T175515,405,347,260,53
34630,108,125,BA,CONCEIÇÃO DA FEIRA,1201,1766910,E6E318DA,20220927T143200,852982633722191399920398,20221002T080419,20221002T180801,378,337,281,32
34630,108,126,BA,CONCEIÇÃO DA FEIRA,1155,1767476,E6E318DA,20220927T144000,741871632011035429494301,20221002T080001,20221002T175430,413,334,265,46
34630,108,129,BA,CONCEIÇÃO DA FEIRA,1147,1765226,E6E318DA,20220927T145400,317528539068975360746423,20221002T080001,20221002T181526,397,328,250,48
34657,184,167,BA,CONCEIÇÃO DO ALMEIDA,1171,1276966,ERROR,20220929T140800,073616354454748127717197,20221002T080043,20221002T180007,412,343,272,54
34657,184,52,BA,CONCEIÇÃO DO ALMEIDA,1171,1276883,ERROR,20220929T091700,972606542244143441425734,20221002T080001,20221002T185437,417,338,267,48
34657,184,53,BA,CONCEIÇÃO DO ALMEIDA,1171,1276595,ERROR,20220929T092300,992808673246976993323648,20221002T081327,20221002T182740,412,346,264,54
34770,130,171,BA,CORAÇÃO DE MARIA,1198,1757275,9F8E889C,20220926T120900,221752913401470882422005,20221002T080001,20221002T181023,389,323,256,40
34770,130,70,BA,CORAÇÃO DE MARIA,1058,1766997,9F8E889C,20220926T085600,090439581288170529220788,20221002T080001,20221002T181920,405,339,253,52
34770,130,71,BA,CORAÇÃO DE MARIA,1074,1767704,9F8E889C,20220926T090300,514681112330041610995557,20221002T080001,20221002T184644,369,323,251,43
34770,130,82,BA,CORAÇÃO DE MARIA,1058,1766282,9F8E889C,20220926T101400,807510587859578747564838,20221002T080001,20221002T181458,397,337,257,52
34770,130,84,BA,CORAÇÃO DE MARIA,1058,1765684,9F8E889C,20220926T102700,989328983377052712849473,20221002T080001,20221002T174137,396,329,254,42
34835,52,164,BA,CORONEL JOÃO SÁ,1180,1241117,ERROR,20220926T123100,333690289086296223143223,20221002T080001,20221002T193556,375,316,254,38
34878,98,193,BA,COTEGIPE,1350,1030169,393B8C0E,20220926T202600,310582362769384159840999,20221002T080001,20221002T202533,423,335,270,36
34916,81,232,BA,CRISÓPOLIS,1201,1260647,9482B265,20220922T165800,211888825958927864113149,20221002T080001,20221002T191646,442,300,255,27
34975,85,55,BA,CURAÇÁ,1295,1210661,146F1116,20220922T124000,773188672812399417850163,20221002T080001,20221002T202354,333,286,251,24
34975,85,66,BA,CURAÇÁ,1333,1015492,146F1116,20220922T140500,409451485075238545956062,20221002T080250,20221002T204437,357,303,254,28
34975,85,70,BA,CURAÇÁ,1368,1187140,146F1116,20220922T142600,985209471633063018581172,20221002T080001,20221002T184657,440,343,250,65
34975,85,92,BA,CURAÇÁ,1368,1025927,146F1116,20220922T162200,268037115061286956809854,20221002T080001,20221002T191646,397,324,256,45
34975,85,93,BA,CURAÇÁ,1333,1020593,146F1116,20220930T102600,823693787417395680289990,20221002T080001,20221002T201658,361,318,264,37
34959,142,162,BA,CRUZ DAS ALMAS,1201,1261660,BCDE2A28,20220928T142200,319990043787650186652654,20221002T080001,20221002T191748,421,343,256,63
35017,101,202,BA,DOM BASÍLIO,1082,1606661,B6A0E11E,20220921T113000,591179998174922948478276,20221002T080001,20221002T175145,346,298,254,28
35017,101,227,BA,DOM BASÍLIO,1163,1605885,B6A0E11E,20220921T115400,611381704676409307260758,20221002T080001,20221002T190552,378,330,275,32
35017,101,243,BA,DOM BASÍLIO,1015,1618895,B6A0E11E,20220921T121900,661886450081556022865922,20221002T080923,20221002T173516,364,312,256,39
35017,101,86,BA,DOM BASÍLIO,1082,1611731,B6A0E11E,20220921T103400,944614165609446050515820,20221002T080001,20221002T202313,347,309,261,31
35114,21,182,BA,ESPLANADA,1279,1279017,DD119076,20220921T101100,690194562459808706433354,20221002T080001,20221002T184752,432,331,255,53
35114,21,62,BA,ESPLANADA,1279,1295549,BFDECF52,20220921T140800,427467066929377100595835,20221002T080001,20221002T203814,421,327,251,43
35114,21,80,BA,ESPLANADA,1279,1298478,BFDECF52,20220921T152900,255750819612568583378238,20221002T080001,20221002T191023,427,330,261,42
35130,102,196,BA,EUCLIDES DA CUNHA,1570,1341087,95DD2E5D,20220921T104400,466477848012053332802079,20221002T080001,20221002T191346,392,330,293,20
35130,102,242,BA,EUCLIDES DA CUNHA,1759,1272468,EC601554,20220921T160000,678598675106288646375843,20221002T091205,20221002T210922,411,310,255,28
35130,102,246,BA,EUCLIDES DA CUNHA,1520,1242806,95DD2E5D,20220921T143200,910922038657710980580250,20221002T080001,20221002T173315,330,280,254,14
35130,102,84,BA,EUCLIDES DA CUNHA,1317,1230283,26D425DE,20220921T094500,971528978230558538312495,20221002T080001,20221002T192129,392,312,261,34
35211,187,27,BA,FORMOSA DO RIO PRETO,1104,1077667,A3966C1C,20220919T151500,910333821114469122548821,20221002T080001,20221002T184523,395,298,263,25
35211,187,59,BA,FORMOSA DO RIO PRETO,1333,1060780,93CD967C,20220919T141700,233565573584812578392851,20221002T080001,20221002T191656,358,327,264,53
35270,84,13,BA,GLÓRIA,1082,1764868,E0228B44,20220926T101500,017001415520856463394394,20221002T080001,20221002T185135,397,305,261,18
35270,84,14,BA,GLÓRIA,1082,1795591,E0228B44,20220926T102300,047304554923833527639612,20221002T080001,20221002T183036,398,309,263,28
35270,84,218,BA,GLÓRIA,1252,1759891,E0228B44,20220926T142000,310031448950334957392649,20221002T080728,20221002T180526,346,293,261,22
35254,68,222,BA,GENTIO DO OURO,1082,1224445,F370B55C,20220927T095100,856815398323784869886312,20221002T080001,20221002T185524,394,309,258,45
35254,68,235,BA,GENTIO DO OURO,1171,1245706,F370B55C,20220927T104700,422572365780763661444579,20221002T080001,20221002T190027,380,324,300,15
35157,154,281,BA,FEIRA DE SANTANA,1295,1752259,D026AADF,20220921T090000,929580777353796478576830,20221002T080001,20221002T185525,403,351,271,48
35157,154,299,BA,FEIRA DE SANTANA,1333,1777972,D026AADF,20220921T105400,767964563237449081027789,20221002T080001,20221002T181003,383,337,250,55
35157,154,300,BA,FEIRA DE SANTANA,1333,1767026,D026AADF,20220921T110100,929580195553051167691210,20221002T080001,20221002T181308,383,333,259,47
35157,154,301,BA,FEIRA DE SANTANA,1333,1768699,D026AADF,20220921T110800,414429795902038719748768,20221002T080001,20221002T175500,382,335,257,44
35157,154,308,BA,FEIRA DE SANTANA,1350,1752889,D026AADF,20220921T115600,111499266772044319352424,20221002T080001,20221002T184052,396,346,259,48
35157,154,309,BA,FEIRA DE SANTANA,1368,1768911,D026AADF,20220921T131500,939681197254654929910271,20221002T080001,20221002T183126,354,306,251,26
35157,154,310,BA,FEIRA DE SANTANA,1368,1776280,D026AADF,20220921T132200,666954005727261628477140,20221002T080001,20221002T173919,353,332,261,50
35157,154,311,BA,FEIRA DE SANTANA,1376,1751998,D026AADF,20220921T132900,101398556671193483892923,20221002T080755,20221002T193824,422,334,261,45
35157,154,312,BA,FEIRA DE SANTANA,1376,1770432,D026AADF,20220921T133500,818469379542710923536030,20221002T080001,20221002T182216,418,357,282,39
35157,154,313,BA,FEIRA DE SANTANA,1376,1754248,D026AADF,20220921T134200,060994738567848204209239,20221002T080034,20221002T185533,422,360,277,46
35157,154,314,BA,FEIRA DE SANTANA,1384,1762711,D026AADF,20220921T134900,464934245707732826302121,20221002T080001,20221002T182856,380,336,270,30
35157,154,315,BA,FEIRA DE SANTANA,1384,1766149,D026AADF,20220921T135600,313419204192463139570634,20221002T080001,20221002T175048,377,326,250,40
35157,154,318,BA,FEIRA DE SANTANA,1384,1750995,D026AADF,20220921T141600,111499333172016005213222,20221002T080001,20221002T175923,374,326,256,33
35157,154,320,BA,FEIRA DE SANTANA,1384,1766497,D026AADF,20220921T143000,040792457265704915593376,20221002T080001,20221002T174249,377,335,272,37
35157,154,321,BA,FEIRA DE SANTANA,1384,1814378,D026AADF,20220921T143700,767964285837917401423364,20221002T080001,20221002T173602,378,332,259,44
35157,155,283,BA,FEIRA DE SANTANA,1350,1769499,570D1110,20220920T144100,808379879368539109673144,20221002T080001,20221002T184019,402,352,275,40
35157,155,284,BA,FEIRA DE SANTANA,1350,1765484,570D1110,20220920T144700,444743626532599250436363,20221002T080001,20221002T181658,402,347,258,44
35157,155,285,BA,FEIRA DE SANTANA,1350,1766678,570D1110,20220920T145400,131612428201160598850683,20221002T080001,20221002T193109,401,340,262,41
35157,156,271,BA,FEIRA DE SANTANA,1040,1766325,1C70EE8C,20220922T114000,565966342244075223491799,20221002T080001,20221002T171721,375,333,270,42
35157,156,282,BA,FEIRA DE SANTANA,1040,1766424,1C70EE8C,20220922T121500,404350360428109178345472,20221002T080001,20221002T180733,373,326,254,40
35157,156,84,BA,FEIRA DE SANTANA,1040,1757617,1C24EE79,20220922T124800,111421110370298059726240,20221002T080001,20221002T174551,374,320,266,29
35157,156,92,BA,FEIRA DE SANTANA,1040,1766944,1C24EE79,20220922T130700,172027023876038197488004,20221002T080001,20221002T172109,378,318,263,25
35157,157,246,BA,FEIRA DE SANTANA,1112,1765529,472BF0EF,20220923T131300,232644353089994916579227,20221002T080001,20221002T181306,420,347,261,62
35157,157,318,BA,FEIRA DE SANTANA,1384,1762837,FF8C273C,20220923T134900,545775764850992237111650,20221002T080153,20221002T180527,417,351,252,57
35157,157,319,BA,FEIRA DE SANTANA,1384,1765880,FF8C273C,20220923T135700,828503159578228531520171,20221002T080036,20221002T182709,416,347,253,62
35157,157,323,BA,FEIRA DE SANTANA,1384,1780052,EE0ADE80,20220923T083500,737694479266297808503178,20221002T080001,20221002T182839,407,345,256,55
35157,157,326,BA,FEIRA DE SANTANA,1384,1766975,EE0ADE80,20220923T085400,000321076393678364850485,20221002T080001,20221002T182953,417,359,259,75
35157,157,327,BA,FEIRA DE SANTANA,1384,1764195,EE0ADE80,20220923T090000,646785827557695487232810,20221002T080147,20221002T184706,414,359,259,69
35157,157,328,BA,FEIRA DE SANTANA,1384,1753113,EE0ADE80,20220923T090700,838604126876378196022877,20221002T080419,20221002T194212,413,361,265,55
35157,157,330,BA,FEIRA DE SANTANA,1384,1810477,EE0ADE80,20220923T091900,515472999544286271636534,20221002T081744,20221002T175441,419,364,260,69
35157,157,353,BA,FEIRA DE SANTANA,1422,1765868,EE0ADE80,20220923T115500,424563370535460533652224,20221002T080001,20221002T174945,370,314,250,43
35157,157,354,BA,FEIRA DE SANTANA,1430,1766191,EE0ADE80,20220923T120200,858806917878345179021331,20221002T080001,20221002T190308,377,311,258,24
35157,157,375,BA,FEIRA DE SANTANA,1414,1768830,D6B9C8E8,20220923T084600,747795055937460870499344,20221002T080001,20221002T170947,379,326,250,51
35157,157,844,BA,FEIRA DE SANTANA,1538,1765391,D6B9C8E8,20220923T134600,879008318550116696856183,20221002T080001,20221002T191206,398,368,281,46
35319,131,141,BA,GOVERNADOR MANGABEIRA,1090,1260671,C54D331A,20220921T113900,817222299878772562861218,20221002T080001,20221002T185407,397,316,257,32
35319,131,153,BA,GOVERNADOR MANGABEIRA,1139,1237060,57A03AE8,20220921T141700,090050869420062879649826,20221002T080202,20221002T202756,396,323,256,36
35319,131,178,BA,GOVERNADOR MANGABEIRA,1155,1298635,57A03AE8,20220921T151800,019242471512169822016036,20221002T080001,20221002T173451,398,328,252,40
35319,131,206,BA,GOVERNADOR MANGABEIRA,1139,1298090,57A03AE8,20220921T153000,372878213048141944623197,20221002T080001,20221002T193128,394,301,252,27
35319,131,207,BA,GOVERNADOR MANGABEIRA,1155,1230241,57A03AE8,20220921T153700,201161154331465043553748,20221002T080001,20221002T174245,398,317,254,27
35335,64,124,BA,GUANAMBI,1449,2199681,5E92A190,20220919T095100,623948290624622246206991,20221002T080001,20221002T175346,380,299,252,26
35335,64,136,BA,GUANAMBI,1635,2194700,5E92A190,20220919T102900,492635455811862880039811,20221002T080001,20221002T190514,385,324,269,29
35335,64,192,BA,GUANAMBI,1112,2122823,625FD951,20220919T075600,017887957129147266337546,20221002T080001,20221002T191202,400,344,285,30
35335,64,227,BA,GUANAMBI,1856,2139208,C0AC91E7,20220919T101500,805766890519801825352997,20221002T080001,20221002T211910,393,338,278,20
35335,64,235,BA,GUANAMBI,1805,2052405,C0AC91E7,20220919T104300,421928360681553325718348,20221002T080001,20221002T175730,394,334,253,54
35432,169,82,BA,IBICOARA,1139,1612932,E5C22EB4,20220922T111900,914841698569789910879732,20221002T080001,20221002T184316,326,280,251,6
35475,176,131,BA,IBIPEBA,1252,1226334,05321920,20220922T132700,053329469487093792366654,20221002T080204,20221002T214226,372,324,255,41
35475,176,143,BA,IBIPEBA,1333,1223700,05321920,20220922T140800,952319651677991735844585,20221002T080001,20221002T193628,356,303,280,9
35475,176,97,BA,IBIPEBA,1112,1329980,05321920,20220922T100300,962420368078214148963456,20221002T080001,20221002T191455,397,336,272,40
35491,97,134,BA,SANTA RITA DE CÁSSIA,1503,1011162,0439EBC0,20220923T190700,870127610778485419260970,20221002T080001,20221002T194537,367,307,275,18
35637,104,230,BA,IBITITÁ,1368,1245514,2B75C76B,20220922T181600,789431177225217609560619,20221002T081534,20221002T194925,391,334,265,52
35637,104,237,BA,IBITITÁ,1430,1223976,2B75C76B,20220922T190700,345087500081866039340839,20221002T080005,20221002T210115,400,324,264,37
35637,104,238,BA,IBITITÁ,1430,1231104,2B75C76B,20220922T191400,203673472867609958055302,20221002T080040,20221002T190912,407,323,259,42
35637,104,239,BA,IBITITÁ,1430,1231967,2B75C76B,20220922T191900,274380658474022720865526,20221002T080030,20221002T201539,403,321,264,42
35670,132,196,BA,ICHU,1058,1186483,5C07A4DF,20220929T134700,757227137611608685800425,20221002T080222,20221002T214815,397,305,259,24
35670,132,204,BA,ICHU,1090,1001890,5C07A4DF,20220929T142400,312883930467886844118695,20221002T080001,20221002T192115,371,299,276,7
35696,168,115,BA,IGAPORÃ,1031,1654377,462A23C6,20220919T114300,966935679943204586403950,20221002T080001,20221002T181839,396,325,258,36
35696,168,116,BA,IGAPORÃ,1031,1668049,462A23C6,20220919T115100,886127700235078440587171,20221002T080001,20221002T175544,398,327,267,40
35696,168,117,BA,IGAPORÃ,1031,1662457,462A23C6,20220919T115800,199258120066878915548305,20221002T080632,20221002T183029,380,318,258,37
35696,168,118,BA,IGAPORÃ,1031,1652647,462A23C6,20220919T124000,047743087751180721213179,20221002T080001,20221002T174208,388,312,262,32
35696,168,119,BA,IGAPORÃ,1031,1654508,462A23C6,20220919T124600,583197730705141999336396,20221002T080001,20221002T181952,395,309,252,36
35696,168,120,BA,IGAPORÃ,1031,1669430,462A23C6,20220919T125300,785117013725225991196972,20221002T080001,20221002T181110,395,337,263,39
35696,168,121,BA,IGAPORÃ,1031,1675512,462A23C6,20220919T130100,461985808393428429121639,20221002T080001,20221002T181549,388,341,268,43
35696,168,122,BA,IGAPORÃ,1031,1654860,462A23C6,20220919T130800,340773799881792444394712,20221002T080035,20221002T174334,384,329,271,40
35696,168,123,BA,IGAPORÃ,1031,1656261,462A23C6,20220919T131600,088147645755481566256211,20221002T080001,20221002T180717,394,323,273,34
35696,168,130,BA,IGAPORÃ,1074,1656981,462A23C6,20220919T143200,350874655582769961765066,20221002T080001,20221002T194953,385,318,278,22
35696,168,138,BA,IGAPORÃ,1104,1657736,462A23C6,20220919T154400,249763422971999763104316,20221002T080001,20221002T190359,361,295,250,22
35696,168,142,BA,IGAPORÃ,1120,1650907,462A23C6,20220919T171200,674006679914234357847857,20221002T081707,20221002T215815,338,287,265,8
35750,44,124,BA,INHAMBUPE,1295,1220669,B3AA333A,20220923T132700,796151461378928564355411,20221002T080001,20221002T181237,365,308,254,32
35750,44,53,BA,INHAMBUPE,1082,1230705,DCED194D,20220923T113500,432515119368294933569465,20221002T080001,20221002T180345,426,332,253,51
35777,143,201,BA,IPECAETÁ,1279,1769420,338CF2D0,20220927T193000,824952113722572665349341,20221002T081554,20221002T180328,399,335,262,44
35777,143,216,BA,IPECAETÁ,1279,1752780,338CF2D0,20220927T194900,491619401789962710497297,20221002T080001,20221002T184324,433,347,279,54
35890,89,107,BA,IRAQUARA,1147,1613272,06BD117B,20220927T153200,993254859765444566631117,20221002T080002,20221002T200013,375,306,253,25
35890,89,108,BA,IRAQUARA,1147,1616773,06BD117B,20220927T153900,114466088077050500658652,20221002T080001,20221002T183817,369,307,260,24
35890,89,109,BA,IRAQUARA,1147,1616193,06BD117B,20220927T154600,346789428300160536076562,20221002T080001,20221002T175824,372,305,271,17
35890,89,110,BA,IRAQUARA,1147,1612808,06BD117B,20220927T155600,407395564806318014768590,20221002T080213,20221002T171554,370,305,260,23
35890,89,123,BA,IRAQUARA,1147,1618784,06BD117B,20220927T180200,993254550665502733303842,20221002T080001,20221002T173347,362,308,269,17
35890,89,85,BA,IRAQUARA,1058,1618732,06BD117B,20220927T103800,892244002355215970454655,20221002T080001,20221002T174805,362,283,258,9
35890,89,87,BA,IRAQUARA,1058,1618944,06BD117B,20220927T105500,377092701403661030473563,20221002T080813,20221002T185905,353,293,251,16
35890,89,95,BA,IRAQUARA,1082,1609613,06BD117B,20220927T120800,568911746822835699624544,20221002T081833,20221002T175445,339,282,250,24
35939,95,439,BA,IRECÊ,1392,1230138,B86CDE9D,20220926T121100,500568061848288917522114,20221002T080051,20221002T194047,435,360,258,68
35955,42,199,BA,ITABERABA,1333,2192521,1C47CE2C,20220923T160700,509100215810783228401429,20221002T080001,20221002T181644,344,300,263,18
35955,42,245,BA,ITABERABA,1465,2198016,1C47CE2C,20220923T170100,155665167675127833428286,20221002T080001,20221002T172558,424,333,262,44
35955,42,95,BA,ITABERABA,1074,2225506,AC4BB27E,20220923T142000,044554229287797188140984,20221002T080001,20221002T182538,364,299,258,18
35998,198,139,BA,ITACARÉ,1090,2171754,E71297E9,20220927T110000,385098678949989553728610,20221002T080001,20221002T200833,406,328,271,31
35998,198,186,BA,ITACARÉ,1244,2171618,E71297E9,20220927T145100,819341121792260543888523,20221002T080001,20221002T172751,393,333,251,61
36080,68,109,BA,ITAGUAÇU DA BAHIA,1104,1224870,F01E8377,20220927T103700,997429071358245113267175,20221002T080211,20221002T184932,379,294,250,24
36080,68,175,BA,ITAGUAÇU DA BAHIA,1180,1231922,F01E8377,20220927T110700,280358419687374989022771,20221002T080001,20221002T210846,403,332,302,23
36080,68,71,BA,ITAGUAÇU DA BAHIA,1104,1221429,F01E8377,20220927T093400,926722527751882287311280,20221002T080813,20221002T203550,373,294,262,19
36234,141,128,BA,ITAPARICA,1139,1816332,1EBDCAFB,20220928T230400,077755070906339995595245,20221002T101159,20221002T190158,393,336,273,37
36234,141,16,BA,ITAPARICA,1112,1751932,1EBDCAFB,20220928T093800,320280056831657104023344,20221002T080001,20221002T184838,397,331,259,48
36234,141,18,BA,ITAPARICA,1139,1763252,1EBDCAFB,20220928T095700,027250974001466204939549,20221002T080001,20221002T185017,396,326,263,24
36234,141,19,BA,ITAPARICA,1139,1793319,1EBDCAFB,20220928T100400,481896544547343829744923,20221002T080001,20221002T175624,397,333,275,38
36234,141,64,BA,ITAPARICA,1139,1788412,1EBDCAFB,20220928T110700,411189271640594144882534,20221002T080001,20221002T182443,394,345,276,30
36510,46,251,BA,JACOBINA,1465,1298280,55F39EB1,20220928T115800,205314841667904122822965,20221002T080001,20221002T185736,399,302,256,28
36552,179,36,BA,JAGUARARI,1201,1030170,E9A4B7D2,20220923T100000,514608387709640300491864,20221002T080001,20221002T183131,407,348,265,52
36579,30,97,BA,JAGUARIPE,1201,1757184,B43AFB43,20220927T105800,694990097640192255201683,20221002T081435,20221002T181205,395,311,253,33
36595,49,11,BA,JANDAÍRA,1074,1277087,248E921A,20220920T101500,552182736919856048464165,20221002T080001,20221002T211612,414,306,269,19
36595,49,76,BA,JANDAÍRA,1163,1227208,248E921A,20220920T160500,289455432292154912713450,20221002T080109,20221002T200049,378,320,272,25
36617,22,121,BA,JEQUIÉ,1570,1159387,239E9A97,20220928T112500,687104029247905121396965,20221002T080001,20221002T191308,423,338,267,45
36617,22,69,BA,JEQUIÉ,1198,1061000,EB23FA85,20220928T152600,384174792276114861163472,20221002T080001,20221002T214526,417,350,279,23
36633,51,108,BA,JEREMOABO,1490,1781184,73FF0766,20220927T182200,978643948340668186514640,20221002T080001,20221002T195010,380,335,261,53
36633,51,145,BA,JEREMOABO,1325,1757971,D728268F,20220927T145400,716017639662370370146487,20221002T080001,20221002T185832,362,299,252,26
36633,51,151,BA,JEREMOABO,1724,1824676,D728268F,20220927T160000,453491004136600498418308,20221002T080001,20221002T182822,343,282,254,7
36633,51,171,BA,JEREMOABO,1627,1782051,D728268F,20220927T171800,604906298851510990727355,20221002T080001,20221002T172132,385,305,263,19
36633,51,53,BA,JEREMOABO,1252,1790419,73FF0766,20220927T143900,584704263501414352195673,20221002T080001,20221002T180221,393,314,258,26
36633,51,54,BA,JEREMOABO,1260,1807750,73FF0766,20220927T144500,251471045768895161193679,20221002T080001,20221002T200701,398,329,280,30
36714,159,126,BA,JUSSARA,1120,1298065,ERROR,20220923T165300,594202486433041873846883,20221002T080001,20221002T183734,381,300,254,26
36714,159,127,BA,JUSSARA,1147,1242612,ERROR,20220923T170000,735616732947639536410498,20221002T080001,20221002T190046,380,300,259,20
36714,159,132,BA,JUSSARA,1147,1245498,ERROR,20220923T171400,412484935215683239563428,20221002T080001,20221002T195535,386,303,253,24
36714,159,207,BA,JUSSARA,1147,1230257,ERROR,20220923T175500,967939918470664342771516,20221002T080001,20221002T183358,393,309,263,25
36714,159,39,BA,JUSSARA,1015,1225371,ERROR,20220923T131000,866929068360416892716305,20221002T080001,20221002T191220,416,303,253,30
36714,159,48,BA,JUSSARA,1031,1231183,ERROR,20220923T142700,705313865744948600028798,20221002T080001,20221002T195055,345,263,250,4
36714,159,62,BA,JUSSARA,1147,1223609,ERROR,20220923T161000,341777982908229968115256,20221002T080001,20221002T202602,395,314,260,23
36757,23,378,BA,LAFAIETE COUTINHO,1090,1068537,4C1E23A2,20220927T131000,793326435759704342307608,20221002T080001,20221002T211240,375,329,256,42
36757,23,379,BA,LAFAIETE COUTINHO,1090,1072212,4C1E23A2,20220927T131700,288275037508687614776620,20221002T080001,20221002T213138,377,338,273,39
36692,47,274,BA,JUAZEIRO,1686,1035236,F2E139F3,20220929T100600,600665714834693312004304,20221002T080001,20221002T181216,366,318,253,50
36692,47,284,BA,JUAZEIRO,1732,1052079,F2E139F3,20220929T110600,863291042660065042173396,20221002T080009,20221002T195531,374,334,279,38
36692,47,285,BA,JUAZEIRO,1740,1049238,F2E139F3,20220929T111300,327837618506407537185480,20221002T080001,20221002T215315,391,333,293,26
36692,47,312,BA,JUAZEIRO,1856,1020169,B47F3BF2,20220929T093500,317736871689524285368589,20221002T080001,20221002T175413,343,305,258,27
36692,47,315,BA,JUAZEIRO,1880,1016739,B47F3BF2,20220929T095500,540059439112930501894783,20221002T080001,20221002T181722,327,288,258,21
36692,47,316,BA,JUAZEIRO,1880,1027981,B47F3BF2,20220929T100200,004605005458818160505615,20221002T080001,20221002T173738,326,286,252,23
36692,48,199,BA,JUAZEIRO,1856,1045951,15D03AA9,20220928T103900,075323783242559624737051,20221002T080001,20221002T210104,429,360,292,50
36692,48,202,BA,JUAZEIRO,1775,1068616,15D03AA9,20220928T110200,216737617556045860059202,20221002T080001,20221002T193723,393,340,303,24
