MUN,ZONA,SECAO,ESTADO,MUNICIPIO,LOCAL,URNA,SERIEFC,DHCARGA,CODCARGA,DHABERTURA,DHENCERRAMENTO,ELAPTOS,ELCOMPARECIMENTO,LULA,BOLSONARO
98930,43,27,MT,SORRISO,1031,1661974,F178BF6E,20220922T131800,360397273843388057450183,20221002T070001,20221002T171912,425,337,41,279
98930,43,28,MT,SORRISO,1031,1665273,F178BF6E,20220922T133700,340195361441471833832649,20221002T070001,20221002T162343,414,318,44,264
91081,43,29,,,1031,1058126,E7711B7C,20220923T125100,798440799827667682525084,20221002T072205,20221002T170446,409,336,53,275
98930,43,30,MT,SORRISO,1031,1658681,F178BF6E,20220922T135300,693630908676722836164830,20221002T070001,20221002T162400,406,328,42,269
98930,43,31,MT,SORRISO,1031,1665979,F178BF6E,20220922T140100,037064358610582860690427,20221002T070001,20221002T162539,399,323,40,267
98930,43,32,MT,SORRISO,1031,1664546,F178BF6E,20220922T140900,026963458809138952581440,20221002T070219,20221002T171101,404,336,36,283
98930,43,33,MT,SORRISO,1031,1666719,F178BF6E,20220922T141600,723933268479715780216015,20221002T070001,20221002T163007,421,324,44,265
98930,43,34,MT,SORRISO,1031,1664693,F178BF6E,20220922T142300,835044480490709225296420,20221002T070001,20221002T164439,413,339,35,285
98930,43,35,MT,SORRISO,1031,1666012,F178BF6E,20220922T143600,713832477178881781117986,20221002T070001,20221002T162607,408,341,32,293
98930,43,36,MT,SORRISO,1040,1663704,F178BF6E,20220922T152300,572418448664553189838819,20221002T070001,20221002T160156,406,335,48,273
98930,43,37,MT,SORRISO,1040,1662269,F178BF6E,20220922T153100,976458959304900017261062,20221002T070001,20221002T163544,407,341,37,286
98930,43,38,MT,SORRISO,1040,1665885,F178BF6E,20220922T153800,582519670965007039598184,20221002T070001,20221002T160715,408,324,44,265
98930,43,39,MT,SORRISO,1040,1664651,F178BF6E,20220922T154500,744135943381048652667933,20221002T070001,20221002T161749,397,318,25,283
98930,43,40,MT,SORRISO,1040,1663945,F178BF6E,20220922T155200,835044117990011611029569,20221002T070618,20221002T160551,420,329,40,269
98930,43,59,MT,SORRISO,1015,1662331,F178BF6E,20220922T104800,511812854958478857778811,20221002T070442,20221002T164720,385,315,37,259
98930,43,60,MT,SORRISO,1031,1666137,F178BF6E,20220922T144300,542115962861595147981985,20221002T070001,20221002T171254,410,336,48,273
98930,43,61,MT,SORRISO,1040,1663852,F178BF6E,20220922T160000,602721133367309060588972,20221002T070001,20221002T160246,414,327,42,272
98930,43,68,MT,SORRISO,1015,1665406,F178BF6E,20220922T105500,178478476124015713617033,20221002T070001,20221002T172835,397,328,56,254
98930,43,77,MT,SORRISO,1031,1666562,F178BF6E,20220922T145100,218882471128211200487969,20221002T070001,20221002T163043,399,339,42,285
98930,43,87,MT,SORRISO,1040,1666723,F178BF6E,20220922T164500,784539114785195103180955,20221002T070001,20221002T161732,411,316,41,255
98930,43,93,MT,SORRISO,1147,1666010,32C7D015,20220922T104500,208781160205957698072277,20221002T070001,20221002T164252,412,341,47,273
97012,14,401,DF,BRASÍLIA,1058,2028706,E48701C6,20220925T105800,231474703839556921724134,20221002T080001,20221002T174041,387,366,68,277
97012,14,404,DF,BRASÍLIA,1015,2220647,ERROR,20220925T112100,342585143752016205360799,20221002T080001,20221002T170149,387,369,64,268
99058,44,239,MT,GUARANTÃ DO NORTE,1139,1762530,CCEAB796,20220927T112500,849156229433970753522808,20221002T070028,20221002T182619,463,331,54,264
99058,44,265,MT,GUARANTÃ DO NORTE,1155,1762591,CCEAB796,20220927T145800,657237805014592215253728,20221002T070001,20221002T164543,434,322,52,252
99058,44,271,MT,GUARANTÃ DO NORTE,1155,1761361,CCEAB796,20220927T150600,667338449515125474605544,20221002T070001,20221002T162938,451,327,43,268
99058,44,276,MT,GUARANTÃ DO NORTE,1155,1761331,CCEAB796,20220927T152000,364308693285589817889602,20221002T070138,20221002T173408,440,340,56,265
99058,44,278,MT,GUARANTÃ DO NORTE,1155,1759763,CCEAB796,20220927T155100,051277604154618260211031,20221002T070001,20221002T164901,438,333,43,271
99058,44,280,MT,GUARANTÃ DO NORTE,1155,1759622,CCEAB796,20220927T154400,869358606235543930561259,20221002T070001,20221002T165720,491,338,52,271
